|6.6.6
Archiving\03_Data\DfracLP/QFM_m1/K22/K22_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1919.80        500.000        99.4023                 NaN            NaN  0.597747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.4264                 NaN            NaN  0.573627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.4205                 NaN            NaN  0.579463                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.4233                 NaN            NaN  0.576734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.4321                 NaN            NaN  0.567376       0.529745E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.4333                 NaN            NaN  0.563378       0.332327E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.4315                 NaN            NaN  0.557804       0.106797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.4348                 NaN            NaN  0.554556       0.106634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.4392                 NaN            NaN  0.550181       0.106242E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.4420                 NaN            NaN  0.547408       0.106072E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.4474                 NaN            NaN  0.542025       0.105296E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.4458                 NaN            NaN  0.543577       0.106324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.4304                 NaN            NaN  0.558730       0.109140E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4855                 NaN            NaN  0.504645       0.987333E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4612                 NaN            NaN  0.528449       0.103989E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4647                 NaN            NaN  0.525019       0.103277E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4685                 NaN            NaN  0.521163       0.103067E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4705                 NaN            NaN  0.519180       0.103115E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4753                 NaN            NaN  0.514479       0.102050E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4754                 NaN            NaN  0.514380       0.102310E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3967                 NaN            NaN  0.591492       0.118152E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.5667                 NaN            NaN  0.424827       0.847436E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4817                 NaN            NaN  0.508059       0.101997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4907                 NaN            NaN  0.499366       0.996216E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4426                 NaN            NaN  0.546457       0.109661E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.5378                 NaN            NaN  0.453084       0.909483E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4931                 NaN            NaN  0.496915       0.999317E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4964                 NaN            NaN  0.493694       0.992083E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3855                 NaN            NaN  0.602335       0.121387E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.7272                 NaN            NaN  0.267419       0.538962E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3839                 NaN            NaN  0.603992       0.121461E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.5023                 NaN            NaN  0.487923       0.981158E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4836                 NaN            NaN  0.506205       0.102000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.5592                 NaN            NaN  0.432125       0.868911E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4695                 NaN            NaN  0.520050       0.104780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.1405                 NaN            NaN  0.842440       0.170625E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.8796                 NaN            NaN  0.118189       0.222675E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.5582                 NaN            NaN  0.433137       0.870115E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4603                 NaN            NaN  0.529111       0.106109E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.5101                 NaN            NaN  0.480318       0.961209E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.5108                 NaN            NaN  0.479653       0.957955E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.5111                 NaN            NaN  0.479319       0.955875E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.5101                 NaN            NaN  0.480370       0.955696E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4290                 NaN            NaN  0.559828       0.111526E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.5950                 NaN            NaN  0.397131       0.786442E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5137                 NaN            NaN  0.476867       0.942469E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.5105                 NaN            NaN  0.480065       0.946405E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.5118                 NaN            NaN  0.478786       0.942584E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.5109                 NaN            NaN  0.479732       0.940567E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.5102                 NaN            NaN  0.480423       0.938302E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.5098                 NaN            NaN  0.480867       0.935463E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.5087                 NaN            NaN  0.481917       0.935369E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.5089                 NaN            NaN  0.481763       0.930024E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.5075                 NaN            NaN  0.483179       0.929632E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.5065                 NaN            NaN  0.484219       0.927965E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.5047                 NaN            NaN  0.485996       0.927520E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.5049                 NaN            NaN  0.485860       0.921919E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.5027                 NaN            NaN  0.488097       0.922263E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.5011                 NaN            NaN  0.489703       0.923636E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.5015                 NaN            NaN  0.489292       0.916486E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4986                 NaN            NaN  0.492213       0.916463E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4962                 NaN            NaN  0.494678       0.916955E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4954                 NaN            NaN  0.495512       0.913782E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4935                 NaN            NaN  0.497407       0.911259E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4920                 NaN            NaN  0.498893       0.909383E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4898                 NaN            NaN  0.501097       0.912242E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4858                 NaN            NaN  0.505107       0.905806E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4842                 NaN            NaN  0.506747       0.907844E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4832                 NaN            NaN  0.507717       0.903688E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4807                 NaN            NaN  0.510245       0.903034E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.4772                 NaN            NaN  0.513757       0.903178E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4752                 NaN            NaN  0.515782       0.900688E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4725                 NaN            NaN  0.518527       0.900285E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4699                 NaN            NaN  0.521104       0.898102E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.4670                 NaN            NaN  0.524019       0.897020E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4646                 NaN            NaN  0.526471       0.895404E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4616                 NaN            NaN  0.529404       0.895248E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4590                 NaN            NaN  0.532119       0.892669E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.4553                 NaN            NaN  0.535800       0.893269E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        98.5486                 NaN            NaN   1.42743       0.240122E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.8009                 NaN            NaN  0.196570       0.253180E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4414                 NaN            NaN  0.549715       0.892467E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4417                 NaN            NaN  0.549418       0.885248E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4370                 NaN            NaN  0.554099       0.887156E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4465                 NaN            NaN  0.544802       0.866787E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.4191                 NaN            NaN  0.571855       0.903554E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.4280                 NaN            NaN  0.563207       0.884042E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.4253                 NaN            NaN  0.565835       0.882670E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4233                 NaN            NaN  0.567952       0.879514E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.4171                 NaN            NaN  0.574016       0.883513E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.4166                 NaN            NaN  0.574604       0.878755E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.1804                 NaN            NaN  0.807294       0.122754E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.6551                 NaN            NaN  0.339814       0.512768E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.7215                 NaN            NaN  0.274348       0.411951E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.0798                 NaN            NaN  0.906629       0.136129E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3992                 NaN            NaN  0.591987       0.881808E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.4007                 NaN            NaN  0.590564       0.872066E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3997                 NaN            NaN  0.591649       0.869987E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3944                 NaN            NaN  0.596826       0.872838E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3923                 NaN            NaN  0.598957       0.872506E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3906                 NaN            NaN  0.600706       0.871143E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3878                 NaN            NaN  0.603494       0.871051E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3865                 NaN            NaN  0.604811       0.868849E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3818                 NaN            NaN  0.609448       0.873531E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3855                 NaN            NaN  0.605840       0.863284E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3814                 NaN            NaN  0.609917       0.866030E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3788                 NaN            NaN  0.612507       0.866676E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3774                 NaN            NaN  0.613921       0.867009E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.3795                 NaN            NaN  0.611874       0.861256E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3777                 NaN            NaN  0.613668       0.860707E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        98.3469                 NaN            NaN   1.63033       0.228158E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.9997                 NaN            NaN            NaN  0.293783E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.7632                 NaN            NaN  0.233850       0.291862E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.5802                 NaN            NaN  0.414008       0.576639E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1952                 NaN            NaN  0.793803       0.110180E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3745                 NaN            NaN  0.616908       0.854393E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3761                 NaN            NaN  0.615403       0.850878E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.7298                 NaN            NaN  0.266527       0.367210E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.0250                 NaN            NaN  0.961677       0.133078E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3776                 NaN            NaN  0.613948       0.847973E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3762                 NaN            NaN  0.615325       0.849165E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3843                 NaN            NaN  0.607313       0.838155E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.9840                 NaN            NaN  0.404106       0.180938E-002  0.610079                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.3839                 NaN            NaN  0.877758E-001            NaN   1.52831                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.4155                 NaN            NaN  0.871201E-001            NaN   1.49740                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.4425                 NaN            NaN  0.811963E-001            NaN   1.47629                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.4751                 NaN            NaN  0.782214E-001            NaN   1.44671                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.5009                 NaN            NaN  0.735756E-001            NaN   1.42549                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.0315                 NaN            NaN  0.844914E-001            NaN   1.88404                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.0546                 NaN            NaN  0.610578E-001            NaN  0.884361                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.5803                 NaN            NaN  0.651262E-001            NaN   1.35454                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        97.2505                 NaN            NaN  0.119938                 NaN   2.62961                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.9959                 NaN            NaN  0.405960E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.6458                 NaN            NaN  0.519585E-001            NaN   1.30226                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.6798                 NaN            NaN  0.531124E-001            NaN   1.26712                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.6992                 NaN            NaN  0.524055E-001            NaN   1.24837                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7199                 NaN            NaN  0.495457E-001            NaN   1.23056                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.7391                 NaN            NaN  0.475694E-001            NaN   1.21329                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7653                 NaN            NaN  0.453741E-001            NaN   1.18932                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.7786                 NaN            NaN  0.419995E-001            NaN   1.17942                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8021                 NaN            NaN  0.404898E-001            NaN   1.15739                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8185                 NaN            NaN  0.362884E-001            NaN   1.14518                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8367                 NaN            NaN  0.371221E-001            NaN   1.12613                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8473                 NaN            NaN  0.274715E-001            NaN   1.12525                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8754                 NaN            NaN  0.288715E-001            NaN   1.09574                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9766                 NaN            NaN  0.214496E-001            NaN   1.00191                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8107                 NaN            NaN  0.271086E-001            NaN   1.16218                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9190                 NaN            NaN  0.219112E-001            NaN   1.05907                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8076                 NaN            NaN  0.304354E-001            NaN   1.16191                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0824                 NaN            NaN  0.165777E-001            NaN  0.901040                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9613                 NaN            NaN  0.147239E-001            NaN   1.02401                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9759                 NaN            NaN  0.117330E-001            NaN   1.01242                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9881                 NaN            NaN  0.693209E-002            NaN   1.00492                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0007                 NaN            NaN  0.605567E-002            NaN  0.993239                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0174                 NaN            NaN  0.384360E-001            NaN  0.944169                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0335                 NaN            NaN  0.337602E-001            NaN  0.932691                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0368                 NaN            NaN            NaN            NaN  0.963182                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0560                 NaN            NaN            NaN            NaN  0.943974                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0649                 NaN            NaN            NaN            NaN  0.935149                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0753                 NaN            NaN            NaN            NaN  0.924659                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0892                 NaN            NaN  0.131911E-001            NaN  0.897647                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0968                 NaN            NaN            NaN            NaN  0.903212                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.7022                 NaN            NaN  0.117381                 NaN   1.18044                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.5570                 NaN            NaN            NaN            NaN  0.442997                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1282                 NaN            NaN            NaN            NaN  0.871804                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1369                 NaN            NaN            NaN            NaN  0.863060                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1460                 NaN            NaN            NaN            NaN  0.853996                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1550                 NaN            NaN            NaN            NaN  0.845022                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1658                 NaN            NaN            NaN            NaN  0.834172                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1721                 NaN            NaN            NaN            NaN  0.827939                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1816                 NaN            NaN  0.150371E-005            NaN  0.818436                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1898                 NaN            NaN            NaN            NaN  0.810192                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1968                 NaN            NaN            NaN            NaN  0.803245                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2056                 NaN            NaN            NaN            NaN  0.794357                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2128                 NaN            NaN            NaN            NaN  0.787192                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2188                 NaN            NaN            NaN            NaN  0.781171                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1083                 NaN            NaN            NaN            NaN  0.205873       0.685833                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.0304                 NaN            NaN            NaN            NaN            NaN  0.969569                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.0257                 NaN            NaN            NaN            NaN            NaN  0.974315                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.0232                 NaN            NaN            NaN            NaN            NaN  0.976770                 NaN            NaN            NaN            NaN            NaN
