|6.6.6
Archiving\03_Data\DfracLP/QFM_m0.5/T13/T13_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1932.33        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.7406       0.259449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.3053       0.694748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.3416       0.658385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.3306       0.669351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.3353       0.664715                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.3410       0.658984                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3447       0.655308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3499       0.650090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3539       0.646051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3534       0.646281       0.309421E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3605       0.633537       0.597666E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3559       0.629589       0.145591E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3580       0.627443       0.145908E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3617       0.623784       0.145218E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.6188       0.372424       0.880280E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.1168       0.863109       0.200799E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3725       0.613119       0.143978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.2796       0.703790       0.166219E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4764       0.511576       0.120513E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.8427       0.149369       0.788784E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        98.9249        1.05458       0.205649E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3718       0.613680       0.145283E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4069       0.579258       0.138009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3941       0.591830       0.140582E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3947       0.591187       0.140935E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.1950       0.786008       0.189669E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.6036       0.387261       0.913886E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4021       0.583980       0.139613E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4035       0.582603       0.139176E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4046       0.581480       0.139024E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4053       0.580757       0.139031E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4061       0.580045       0.138959E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4117       0.574524       0.137440E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4101       0.576073       0.137800E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4113       0.574917       0.137480E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4053       0.580722       0.139695E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4204       0.566120       0.134778E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4123       0.573973       0.136772E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4142       0.572114       0.136418E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4149       0.571467       0.135979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4139       0.572524       0.136040E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4155       0.570945       0.135401E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4147       0.571796       0.135329E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4089       0.577374       0.137111E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4203       0.566349       0.133049E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4141       0.572464       0.134675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4120       0.574545       0.134792E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4115       0.574990       0.134610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4131       0.573580       0.133660E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4088       0.577768       0.134281E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4101       0.576555       0.133574E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3993       0.587056       0.136052E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4134       0.573452       0.131409E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4057       0.580983       0.133011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4013       0.585326       0.133487E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4023       0.584406       0.132682E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3974       0.589327       0.133158E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3972       0.589532       0.132572E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3939       0.592862       0.132724E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3904       0.596272       0.132794E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3868       0.599860       0.132944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3898       0.597063       0.131601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3840       0.602806       0.132146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3808       0.605969       0.132191E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3766       0.610142       0.132301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3764       0.610434       0.131370E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3691       0.617645       0.132218E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.6519       0.340824       0.730878E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.0794       0.901512       0.190539E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.2839       0.701393       0.147487E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4330       0.555427       0.115665E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3524       0.634499       0.131491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3476       0.639201       0.131535E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3434       0.643480       0.131547E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3396       0.647252       0.131367E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3335       0.653357       0.131883E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3319       0.654956       0.131035E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3218       0.664922       0.132719E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3276       0.659357       0.130097E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3180       0.668871       0.131115E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3128       0.674052       0.131316E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3067       0.680133       0.131434E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3032       0.683727       0.131123E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2989       0.687933       0.131169E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2831       0.703513       0.134225E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.1004       0.882998       0.166204E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4850       0.505569       0.939625E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2786       0.708221       0.131299E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2726       0.714261       0.131571E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2681       0.718723       0.131388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3002       0.687296       0.124853E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2236       0.762625       0.137752E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2546       0.732265       0.131210E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2485       0.738317       0.131524E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2472       0.739692       0.131017E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2384       0.748429       0.131755E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2377       0.749193       0.131304E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2321       0.754732       0.131468E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2280       0.758907       0.131312E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.4639       0.526996       0.906614E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        98.9793        1.00343       0.172249E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2175       0.769350       0.131274E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2064       0.780394       0.132271E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2157       0.771289       0.130238E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1995       0.787279       0.132581E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2115       0.775522       0.129745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.1875       0.799125       0.133414E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2135       0.773649       0.128583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1964       0.790505       0.130909E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.1939       0.793008       0.131000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1684       0.818161       0.134160E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2274       0.760147       0.124880E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1783       0.808459       0.132262E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1863       0.800653       0.130867E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.0317       0.952200       0.161131E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3477       0.642508       0.981461E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1869       0.800128       0.129895E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.1899       0.797172       0.129277E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1894       0.797671       0.129300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.1888       0.798244       0.129117E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.1914       0.795730       0.128572E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1916       0.795566       0.128516E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1931       0.794061       0.128324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.1909       0.796236       0.128357E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2003       0.786967       0.126967E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.1978       0.789502       0.127276E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.2011       0.786171       0.126854E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.2018       0.785445       0.127082E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.2087       0.778692       0.125765E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.2107       0.776797       0.125515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.2125       0.774966       0.125399E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.2137       0.773775       0.125344E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.2224       0.765198       0.124063E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.2248       0.762763       0.123869E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.8418       0.454976       0.120223E-002  0.702031                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.4465       0.137601       0.485193E-004   1.41584                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.4768       0.132097                 NaN   1.39106                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.4995       0.123010                 NaN   1.37748                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5230       0.132328                 NaN   1.34472                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.5398       0.116286                 NaN   1.34391                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.5720       0.116201                 NaN   1.31183                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.5906       0.113666                 NaN   1.29574                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6132       0.113150                 NaN   1.27368                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6314       0.108318                 NaN   1.26027                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.6537       0.104643                 NaN   1.24167                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.6530       0.914405E-001            NaN   1.25556                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7078       0.988768E-001            NaN   1.19337                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7102       0.986297E-001            NaN   1.19119                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7276       0.920670E-001            NaN   1.18030                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7304       0.885684E-001            NaN   1.18103                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7764       0.918229E-001            NaN   1.13176                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.7802       0.840336E-001            NaN   1.13572                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.7946       0.803255E-001            NaN   1.12503                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8057       0.797610E-001            NaN   1.11451                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8339       0.765347E-001            NaN   1.08955                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8398       0.725206E-001            NaN   1.08769                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.8540       0.677904E-001            NaN   1.07817                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.8706       0.678185E-001            NaN   1.06161                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.8786       0.609459E-001            NaN   1.06049                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.8960       0.590812E-001            NaN   1.04491                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9094       0.608191E-001            NaN   1.02974                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9214       0.559501E-001            NaN   1.02262                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9329       0.522491E-001            NaN   1.01487                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.9408       0.427694E-001            NaN   1.01644                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9583       0.504949E-001            NaN  0.991227                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        98.9675       0.460967E-001            NaN  0.986409                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        98.9795       0.411795E-001            NaN  0.979299                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        98.9900       0.424468E-001            NaN  0.967523                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0006       0.395651E-001            NaN  0.959874                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0100       0.364198E-001            NaN  0.953558                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0192       0.332567E-001            NaN  0.947521                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0277       0.288366E-001            NaN  0.943474                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0318       0.180891E-001            NaN  0.950131                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0461       0.251139E-001            NaN  0.928761                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0556       0.245808E-001            NaN  0.919803                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0628       0.198318E-001            NaN  0.917354                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0724       0.154689E-001            NaN  0.912102                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0760       0.133951E-001            NaN  0.910633                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0879       0.308869E-001            NaN  0.881204                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.0939       0.824288E-005            NaN  0.906046                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1050       0.243620E-001            NaN  0.870615                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1056                 NaN            NaN  0.894440                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1106                 NaN            NaN  0.889436                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1225       0.164939E-001            NaN  0.860962                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.1261                 NaN            NaN  0.873888                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.1301                 NaN            NaN  0.869903                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.1364                 NaN            NaN  0.863635                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.1429                 NaN            NaN  0.857125                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.1514                 NaN            NaN  0.848639                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.1538                 NaN            NaN  0.846171                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.1583                 NaN            NaN  0.841745                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.1621                 NaN            NaN  0.837883                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.1175                 NaN            NaN  0.587364       0.295110                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.8948                 NaN            NaN            NaN   1.10517                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.8804                 NaN            NaN            NaN   1.11958                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.8561                 NaN            NaN            NaN   1.14387                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.6688                 NaN            NaN            NaN  0.352135       0.979111                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.3144                 NaN            NaN            NaN  0.489023        1.19660                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.3321                 NaN            NaN            NaN   1.18432       0.483558                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.3514       0.242331E-005            NaN            NaN   1.17003       0.478608                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.3679                 NaN            NaN            NaN  0.473641        1.15851                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.3830                 NaN            NaN            NaN   1.14672       0.470281                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.4022                 NaN            NaN            NaN   1.13018       0.467579                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.4131                 NaN            NaN            NaN  0.463273        1.12358                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.4315                 NaN            NaN            NaN  0.458318        1.11014                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.4438                 NaN            NaN            NaN  0.456462        1.09972                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.4574                 NaN            NaN            NaN   1.08805       0.454572                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.4705                 NaN            NaN            NaN   1.07793       0.451524                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.3672                 NaN            NaN            NaN   1.07486       0.507071       0.509125E-001            NaN            NaN            NaN
  1398.50        500.000        96.1824                 NaN            NaN            NaN   1.16632        1.62878        1.02251                 NaN            NaN            NaN
  1395.99        500.000        96.2699                 NaN            NaN            NaN   1.13991        1.59414       0.996000                 NaN            NaN            NaN
  1393.48        500.000        96.3323       0.230368                 NaN            NaN   1.21438        1.21774        1.00519                 NaN            NaN            NaN
  1390.98        500.000        96.3490       0.638781                 NaN            NaN  0.574723        1.38911        1.04840                 NaN            NaN            NaN
  1388.47        500.000        96.4343       0.651238                 NaN            NaN   1.37731       0.514038        1.02313                 NaN            NaN            NaN
  1385.96        500.000        96.5421       0.664276                 NaN            NaN   1.35477       0.445094       0.993749                 NaN            NaN            NaN
  1383.46        500.000        96.6070       0.682863                 NaN            NaN   1.35104       0.382397       0.976735                 NaN            NaN            NaN
